Unnamed: 0,Stream start time,Stream URL,Stream length,Avg viewers,Peak viewers,Followers gained,Followers per hour,Views,Views per hour,Games
1,Saturday 27th February 2021 21:15,https://sullygnome.com/channel/tubbo/stream/41242661612,74,44896,69658,3559,2847,175408,140326,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Chess|Chess|https://static-cdn.jtvnw.net/ttv-boxart/Chess-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
2,Saturday 27th February 2021 18:06,https://sullygnome.com/channel/tubbo/stream/41240378236,173,72693,78602,8962,2987,149666,94905,Monopoly Plus|Monopoly_Plus|https://static-cdn.jtvnw.net/ttv-boxart/Monopoly%20Plus-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
3,Thursday 25th February 2021 20:48,https://sullygnome.com/channel/tubbo/stream/40755833725,131,73120,113489,6349,2821,224446,82548,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Chess|Chess|https://static-cdn.jtvnw.net/ttv-boxart/Chess-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
4,Wednesday 24th February 2021 20:55,https://sullygnome.com/channel/tubbo/stream/40741276685,109,85263,101199,7566,3783,166402,83201,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
5,Tuesday 23rd February 2021 22:02,https://sullygnome.com/channel/tubbo/stream/41203261628,147,73842,118299,7877,3150,216295,79595,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Counter-Strike: Global Offensive|Counter-Strike_Global_Offensive|https://static-cdn.jtvnw.net/ttv-boxart/./Counter-Strike:%20Global%20Offensive-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
6,Monday 22nd February 2021 18:58,https://sullygnome.com/channel/tubbo/stream/41191729068,91,108259,116271,4771,3180,140233,93488,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
7,Sunday 21st February 2021 19:12,https://sullygnome.com/channel/tubbo/stream/40696674013,122,57902,85547,5513,2756,117843,58921,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Chess|Chess|https://static-cdn.jtvnw.net/ttv-boxart/Chess-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
8,Saturday 20th February 2021 22:00,https://sullygnome.com/channel/tubbo/stream/41173412876,119,82841,93269,4684,2342,170202,69592,Gartic Phone|Gartic_Phone|https://static-cdn.jtvnw.net/ttv-boxart/Gartic%20Phone-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
9,Friday 19th February 2021 21:02,https://sullygnome.com/channel/tubbo/stream/41160626204,147,56357,66620,7143,2857,182760,73104,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
10,Thursday 18th February 2021 20:17,https://sullygnome.com/channel/tubbo/stream/40650210797,237,64891,89775,11954,2988,306777,69261,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Chess|Chess|https://static-cdn.jtvnw.net/ttv-boxart/Chess-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
11,Wednesday 17th February 2021 20:43,https://sullygnome.com/channel/tubbo/stream/40635824989,136,109317,129052,7589,3372,249670,87703,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
12,Tuesday 16th February 2021 19:59,https://sullygnome.com/channel/tubbo/stream/41129031452,60,142215,215651,10832,10832,359064,172359,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
13,Tuesday 16th February 2021 19:45,https://sullygnome.com/channel/tubbo/stream/41128812924,0,18040,18040,0,0,80225,0,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
14,Monday 15th February 2021 21:37,https://sullygnome.com/channel/tubbo/stream/41119907548,112,46159,56570,5413,2706,289315,86653,Chess|Chess|https://static-cdn.jtvnw.net/ttv-boxart/Chess-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
15,Sunday 14th February 2021 19:25,https://sullygnome.com/channel/tubbo/stream/41108114412,109,72476,85428,5402,2701,168591,68366,Keep Talking and Nobody Explodes|Keep_Talking_and_Nobody_Explodes|https://static-cdn.jtvnw.net/ttv-boxart/Keep%20Talking%20and%20Nobody%20Explodes-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
16,Saturday 13th February 2021 19:50,https://sullygnome.com/channel/tubbo/stream/40576063069,114,52920,56244,6715,3357,146146,50051,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
17,Friday 12th February 2021 21:58,https://sullygnome.com/channel/tubbo/stream/41086183500,241,35702,55363,10178,2544,206581,48815,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Chess|Chess|https://static-cdn.jtvnw.net/ttv-boxart/Chess-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
18,Thursday 11th February 2021 20:55,https://sullygnome.com/channel/tubbo/stream/40546730141,169,42032,59529,11363,3787,246749,82249,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
19,Wednesday 10th February 2021 22:50,https://sullygnome.com/channel/tubbo/stream/41066129212,189,45954,60281,7545,2321,114719,30402,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
20,Tuesday 9th February 2021 20:01,https://sullygnome.com/channel/tubbo/stream/41054206012,88,109813,121604,4946,3297,290218,85876,Five Nights at Freddy's|Five_Nights_at_Freddys|https://static-cdn.jtvnw.net/ttv-boxart/Five%20Nights%20at%20Freddy%27s-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
21,Monday 8th February 2021 19:28,https://sullygnome.com/channel/tubbo/stream/41042369116,106,131805,140410,5570,3182,170358,97347,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
22,Sunday 7th February 2021 19:30,https://sullygnome.com/channel/tubbo/stream/41030611868,359,52537,84384,14990,2498,312304,52050,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
23,Saturday 6th February 2021 18:51,https://sullygnome.com/channel/tubbo/stream/41015558636,398,45247,73863,16492,2443,326366,48350,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
24,Friday 5th February 2021 20:04,https://sullygnome.com/channel/tubbo/stream/41002416716,175,42647,66609,7431,2477,170161,56720,Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
25,Thursday 4th February 2021 18:43,https://sullygnome.com/channel/tubbo/stream/40989027452,271,66912,93184,11329,2517,283127,62917,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Counter-Strike: Global Offensive|Counter-Strike_Global_Offensive|https://static-cdn.jtvnw.net/ttv-boxart/./Counter-Strike:%20Global%20Offensive-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
26,Wednesday 3rd February 2021 20:35,https://sullygnome.com/channel/tubbo/stream/40979223676,174,57359,93390,7754,2584,228679,76226,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Chess|Chess|https://static-cdn.jtvnw.net/ttv-boxart/Chess-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
27,Tuesday 2nd February 2021 19:00,https://sullygnome.com/channel/tubbo/stream/40966128156,239,64707,115772,11340,2835,285174,66547,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Counter-Strike: Global Offensive|Counter-Strike_Global_Offensive|https://static-cdn.jtvnw.net/ttv-boxart/./Counter-Strike:%20Global%20Offensive-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
28,Monday 1st February 2021 21:52,https://sullygnome.com/channel/tubbo/stream/40957471884,172,56146,77133,7044,2561,140369,51043,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
1,Sunday 31st January 2021 19:22,https://sullygnome.com/channel/tubbo/stream/40944187148,172,80592,100569,10016,3338,261004,74176,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Counter-Strike: Global Offensive|Counter-Strike_Global_Offensive|https://static-cdn.jtvnw.net/ttv-boxart/./Counter-Strike:%20Global%20Offensive-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
2,Saturday 30th January 2021 18:45,https://sullygnome.com/channel/tubbo/stream/40929348188,269,62477,103139,14172,3149,421014,86812,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Counter-Strike: Global Offensive|Counter-Strike_Global_Offensive|https://static-cdn.jtvnw.net/ttv-boxart/./Counter-Strike:%20Global%20Offensive-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
3,Friday 29th January 2021 19:34,https://sullygnome.com/channel/tubbo/stream/40915706572,235,56097,89678,11819,2954,297412,74353,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Counter-Strike: Global Offensive|Counter-Strike_Global_Offensive|https://static-cdn.jtvnw.net/ttv-boxart/./Counter-Strike:%20Global%20Offensive-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
4,Thursday 28th January 2021 18:15,https://sullygnome.com/channel/tubbo/stream/40902240908,119,117323,126807,8589,4294,220345,110172,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
5,Wednesday 27th January 2021 19:49,https://sullygnome.com/channel/tubbo/stream/40892280860,116,92460,112528,8732,4366,252685,89044,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
6,Tuesday 26th January 2021 20:33,https://sullygnome.com/channel/tubbo/stream/40881652988,116,141390,203070,12119,6059,273507,136753,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
7,Monday 25th January 2021 18:00,https://sullygnome.com/channel/tubbo/stream/40868611196,179,83313,88914,13119,4373,278995,72146,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
8,Sunday 24th January 2021 19:56,https://sullygnome.com/channel/tubbo/stream/40860090924,153,34997,50960,7689,2796,168191,61160,Chess|Chess|https://static-cdn.jtvnw.net/ttv-boxart/Chess-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
9,Saturday 23rd January 2021 22:19,https://sullygnome.com/channel/tubbo/stream/40848575196,115,73132,102843,7704,4402,217039,89951,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
10,Friday 22nd January 2021 20:36,https://sullygnome.com/channel/tubbo/stream/40832976876,128,26429,38008,8080,3591,142741,44585,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
11,Thursday 21st January 2021 20:01,https://sullygnome.com/channel/tubbo/stream/40820790348,133,94954,119779,10542,4685,242523,94934,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
12,Wednesday 20th January 2021 19:20,https://sullygnome.com/channel/tubbo/stream/40809415468,114,175804,267995,25678,12839,439392,219696,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
13,Tuesday 19th January 2021 20:29,https://sullygnome.com/channel/tubbo/stream/40799426444,165,67413,96402,10397,3780,184203,66982,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
14,Monday 18th January 2021 21:34,https://sullygnome.com/channel/tubbo/stream/40789788316,355,48163,81333,18093,3015,311819,51969,Super Mario Maker 2|Super_Mario_Maker_2|https://static-cdn.jtvnw.net/ttv-boxart/Super%20Mario%20Maker%202-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
15,Sunday 17th January 2021 20:58,https://sullygnome.com/channel/tubbo/stream/40779001260,151,57880,93721,7467,2986,170364,61989,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Chess|Chess|https://static-cdn.jtvnw.net/ttv-boxart/Chess-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
16,Saturday 16th January 2021 18:59,https://sullygnome.com/channel/tubbo/stream/40764240892,120,50655,59577,5816,2908,183272,77015,Chess|Chess|https://static-cdn.jtvnw.net/ttv-boxart/Chess-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Kerbal Space Program|Kerbal_Space_Program|https://static-cdn.jtvnw.net/ttv-boxart/Kerbal%20Space%20Program-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
17,Friday 15th January 2021 20:40,https://sullygnome.com/channel/tubbo/stream/40752716092,124,55144,70726,6359,2826,136691,60751,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Chess|Chess|https://static-cdn.jtvnw.net/ttv-boxart/Chess-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
18,Thursday 14th January 2021 19:41,https://sullygnome.com/channel/tubbo/stream/40740858716,498,27798,53624,20261,2383,316202,37200,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Chess|Chess|https://static-cdn.jtvnw.net/ttv-boxart/Chess-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
19,Wednesday 13th January 2021 19:55,https://sullygnome.com/channel/tubbo/stream/40730554956,109,85357,101834,7292,3646,186943,68467,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
20,Tuesday 12th January 2021 21:33,https://sullygnome.com/channel/tubbo/stream/40721350108,386,34223,54668,17499,2692,277652,40735,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Chess|Chess|https://static-cdn.jtvnw.net/ttv-boxart/Chess-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
21,Monday 11th January 2021 19:30,https://sullygnome.com/channel/tubbo/stream/40708413788,165,40375,50847,7715,2571,157283,52427,Rust|Rust|https://static-cdn.jtvnw.net/ttv-boxart/Rust-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
22,Sunday 10th January 2021 19:57,https://sullygnome.com/channel/tubbo/stream/40697976444,272,31528,57616,17323,3646,269591,56756,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
23,Saturday 9th January 2021 18:43,https://sullygnome.com/channel/tubbo/stream/40682935772,256,52617,105861,16209,3602,274293,56388,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
24,Friday 8th January 2021 18:38,https://sullygnome.com/channel/tubbo/stream/40668537516,96,95483,109387,9439,5393,30283,88457,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
25,Thursday 7th January 2021 19:17,https://sullygnome.com/channel/tubbo/stream/40655539628,132,111600,145713,13416,5962,188772,74994,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
26,Wednesday 6th January 2021 19:16,https://sullygnome.com/channel/tubbo/stream/40642263740,58,41856,43990,4154,4154,168738,97584,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
27,Tuesday 5th January 2021 19:53,https://sullygnome.com/channel/tubbo/stream/40629286284,111,101298,138035,13782,6891,330800,121586,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
28,Monday 4th January 2021 21:43,https://sullygnome.com/channel/tubbo/stream/40617852028,106,70792,108358,7285,4856,158873,87388,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
29,Sunday 3rd January 2021 18:48,https://sullygnome.com/channel/tubbo/stream/40601815964,191,50432,84762,14762,4920,181371,50091,Rust|Rust|https://static-cdn.jtvnw.net/ttv-boxart/Rust-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
30,Saturday 2nd January 2021 21:07,https://sullygnome.com/channel/tubbo/stream/40589658188,172,38643,45620,9152,3050,129779,38068,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
31,Friday 1st January 2021 21:30,https://sullygnome.com/channel/tubbo/stream/40576231772,105,117152,142819,6359,3179,161838,80919,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Jackbox Party Packs|The_Jackbox_Party_Pack_3|https://static-cdn.jtvnw.net/ttv-boxart/Jackbox%20Party%20Packs-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
1,Thursday 31st December 2020 21:53,https://sullygnome.com/channel/tubbo/stream/40564080444,261,34505,46549,13919,3093,186917,39420,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
2,Wednesday 30th December 2020 19:32,https://sullygnome.com/channel/tubbo/stream/40549513084,72,78266,80782,4447,3557,115343,59330,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
3,Tuesday 29th December 2020 18:16,https://sullygnome.com/channel/tubbo/stream/40534441644,118,64926,72995,7268,3634,170584,72175,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
4,Monday 28th December 2020 16:57,https://sullygnome.com/channel/tubbo/stream/40519307676,197,66682,187610,25433,7266,437517,112105,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Who's Your Daddy|Whos_Your_Daddy|https://static-cdn.jtvnw.net/ttv-boxart/Who%27s%20Your%20Daddy-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
5,Sunday 27th December 2020 18:43,https://sullygnome.com/channel/tubbo/stream/40507450604,136,43334,56711,7383,2953,122923,38247,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
6,Saturday 26th December 2020 18:58,https://sullygnome.com/channel/tubbo/stream/40493752188,121,59109,74522,5982,2991,125249,45134,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
7,Friday 25th December 2020 18:34,https://sullygnome.com/channel/tubbo/stream/40480917932,70,46078,48413,3979,3183,77674,38062,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
8,Thursday 24th December 2020 18:29,https://sullygnome.com/channel/tubbo/stream/40470793580,180,32889,38228,6439,2146,132169,36375,Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
9,Wednesday 23rd December 2020 19:02,https://sullygnome.com/channel/tubbo/stream/40459891052,117,84977,95237,7532,3766,153893,61939,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
10,Tuesday 22nd December 2020 18:41,https://sullygnome.com/channel/tubbo/stream/40447156892,123,50843,66400,6754,3001,131337,43353,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
11,Monday 21st December 2020 20:32,https://sullygnome.com/channel/tubbo/stream/40436623516,132,65311,79008,7517,3340,107935,47971,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
12,Sunday 20th December 2020 18:09,https://sullygnome.com/channel/tubbo/stream/40422089116,245,46330,53900,13218,3110,199634,41211,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
13,Saturday 19th December 2020 18:51,https://sullygnome.com/channel/tubbo/stream/40409177836,143,84006,97609,10251,3727,261184,80989,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
14,Friday 18th December 2020 16:01,https://sullygnome.com/channel/tubbo/stream/40393395180,463,43554,110394,22319,2879,414492,50284,Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
15,Thursday 17th December 2020 17:56,https://sullygnome.com/channel/tubbo/stream/40383368748,213,66095,98857,18677,4980,325889,76442,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
16,Wednesday 16th December 2020 19:57,https://sullygnome.com/channel/tubbo/stream/40374438044,62,61439,80061,5130,4104,109187,87349,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
17,Tuesday 15th December 2020 18:00,https://sullygnome.com/channel/tubbo/stream/40362144044,164,69220,85152,8269,3006,150107,54584,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
18,Monday 14th December 2020 17:59,https://sullygnome.com/channel/tubbo/stream/40352018364,225,55700,74620,11235,2996,267369,63689,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
19,Sunday 13th December 2020 17:56,https://sullygnome.com/channel/tubbo/stream/40341774684,93,63735,68957,3717,2478,83553,55702,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
20,Saturday 12th December 2020 19:34,https://sullygnome.com/channel/tubbo/stream/40329938940,190,66649,127171,9916,3051,230585,70949,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
21,Friday 11th December 2020 18:12,https://sullygnome.com/channel/tubbo/stream/40314826748,122,73730,88235,7463,3316,155119,53041,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
