Unnamed: 0,Stream start time,Stream URL,Stream length,Avg viewers,Peak viewers,Followers gained,Followers per hour,Views,Views per hour,Games
14,Monday 4th January 2021 18:00,https://sullygnome.com/channel/philza/stream/40613890236,255,15645,22072,14741,3275,105656,23479,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
1,Wednesday 30th December 2020 17:57,https://sullygnome.com/channel/philza/stream/40547781324,377,27026,40490,16061,2793,199607,32204,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
2,Monday 28th December 2020 17:01,https://sullygnome.com/channel/philza/stream/40519386652,133,15042,18556,7537,3349,68168,27738,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
3,Friday 25th December 2020 17:59,https://sullygnome.com/channel/philza/stream/40480416908,300,17975,30979,17187,3437,172506,30994,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
4,Wednesday 23rd December 2020 17:58,https://sullygnome.com/channel/philza/stream/40458876108,226,15087,37472,9990,2497,126423,28343,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
5,Tuesday 22nd December 2020 18:00,https://sullygnome.com/channel/philza/stream/40446509276,269,45686,60778,16570,3682,194517,38890,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
6,Monday 21st December 2020 17:56,https://sullygnome.com/channel/philza/stream/40433941868,288,17101,24196,11925,2385,105949,21189,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
7,Friday 18th December 2020 17:57,https://sullygnome.com/channel/philza/stream/40395164108,302,11634,17026,9673,1842,99338,16716,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
8,Wednesday 16th December 2020 19:53,https://sullygnome.com/channel/philza/stream/40374363180,246,16870,29364,11154,2624,168407,39625,Rocket League|Rocket_League|https://static-cdn.jtvnw.net/ttv-boxart/Rocket%20League-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
9,Monday 14th December 2020 17:58,https://sullygnome.com/channel/philza/stream/40351989804,316,16773,26499,9264,1764,118563,21551,Rocket League|Rocket_League|https://static-cdn.jtvnw.net/ttv-boxart/Rocket%20League-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
10,Saturday 12th December 2020 19:55,https://sullygnome.com/channel/philza/stream/40330316636,184,19157,41138,7789,2396,120885,22840,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
11,Friday 11th December 2020 17:57,https://sullygnome.com/channel/philza/stream/40314540124,332,9825,20119,8525,1482,103512,14620,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
12,Thursday 10th December 2020 10:57,https://sullygnome.com/channel/philza/stream/40298073292,182,7117,8790,3960,1218,30373,9345,Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
13,Wednesday 9th December 2020 17:57,https://sullygnome.com/channel/philza/stream/40291259196,317,23442,67181,32900,5981,267016,47179,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
14,Monday 7th December 2020 18:44,https://sullygnome.com/channel/philza/stream/40270258828,285,21818,52611,13963,2939,181037,38113,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
15,Monday 7th December 2020 18:15,https://sullygnome.com/channel/philza/stream/40269489532,15,23798,23894,972,1944,25019,0,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
16,Friday 4th December 2020 17:59,https://sullygnome.com/channel/philza/stream/40231225516,270,13384,24138,8471,1882,94897,20728,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
17,Thursday 3rd December 2020 21:02,https://sullygnome.com/channel/philza/stream/40223289228,192,15041,18750,7712,2372,76285,21784,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
18,Wednesday 2nd December 2020 17:59,https://sullygnome.com/channel/philza/stream/40210141132,376,14302,29993,15797,2430,204327,29858,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
19,Monday 30th November 2020 17:59,https://sullygnome.com/channel/philza/stream/40186918396,270,22343,27440,11577,2572,136643,27533,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
20,Friday 27th November 2020 17:58,https://sullygnome.com/channel/philza/stream/40149220860,226,22364,27605,9840,2624,98078,23217,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
21,Wednesday 25th November 2020 17:56,https://sullygnome.com/channel/philza/stream/40127781836,228,9483,11519,5866,1466,70085,16332,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
22,Monday 23rd November 2020 17:58,https://sullygnome.com/channel/philza/stream/40106188428,331,25103,32051,16193,2816,156208,26206,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
23,Friday 20th November 2020 17:58,https://sullygnome.com/channel/philza/stream/40064736828,211,11135,12725,5249,1499,63291,16937,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
24,Thursday 19th November 2020 01:32,https://sullygnome.com/channel/philza/stream/40043348444,42,15067,15662,2352,3136,39103,39865,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
